# source_robot: unitree_r1
# target_robot: robot_zky
# method: mink frame-task IK
# joint_limit_profile: hardware
# joint_limit_margin_fraction: 0.05
time,root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,dof_left_hip_yaw_joint,dof_left_hip_roll_joint,dof_left_hip_pitch_joint,dof_left_knee_joint,dof_left_ankle_pitch_joint,dof_left_ankle_roll_joint,dof_right_hip_yaw_joint,dof_right_hip_roll_joint,dof_right_hip_pitch_joint,dof_right_knee_joint,dof_right_ankle_pitch_joint,dof_right_ankle_roll_joint,dof_body_joint,dof_left_shoulder_pitch_joint,dof_left_shoulder_roll_joint,dof_left_elbow_joint,dof_right_shoulder_pitch_joint,dof_right_shoulder_roll_joint,dof_right_elbow_joint
0.94,0.0686254548,0.013173406,0.183717644,0.0126407015,-0.347557688,0.1420763,0.926746023,-0.0134791287,-0.125829189,0.3775,0.461775502,-0.0240881891,-0.083312793,-0.0364731038,-0.208512252,-0.3775,-0.396387221,-0.0172487235,0.0685898021,0.0026617863,-0.687799628,0.330058974,-0.229592522,0.70986536,-0.28168576,0.298445451
0.96,0.0797292704,0.00895230355,0.182075264,0.0150293682,-0.332001819,0.140682289,0.932607851,-0.0231645368,-0.126573871,0.3775,0.501247709,-0.0251558327,-0.0851200008,-0.0469876842,-0.219546491,-0.3775,-0.438147884,-0.0187389416,0.0696974109,0.0028040197,-0.68817156,0.337221329,-0.228552889,0.709824827,-0.284294335,0.297975057
0.98,0.086974691,0.00777565924,0.180562813,0.018646421,-0.316722111,0.138479301,0.938169973,-0.0340240839,-0.125929931,0.3775,0.542173849,-0.0260993634,-0.0869107752,-0.0594331941,-0.230311241,-0.3775,-0.481920717,-0.0206335526,0.0705898072,0.00246605822,-0.686436678,0.344924655,-0.227544933,0.708324837,-0.287035541,0.297063157
1,0.0976077111,0.00693361103,0.178822918,0.0217996674,-0.301512686,0.135311289,0.943560136,-0.045396633,-0.124553509,0.3775,0.583942205,-0.0268716723,-0.0887090242,-0.0732625061,-0.241619208,-0.3775,-0.527198812,-0.0231446944,0.0712055336,0.00187680348,-0.682367847,0.352881716,-0.226529545,0.705225455,-0.290399497,0.295778145
1.02,0.105262397,0.00674847076,0.17732545,0.0260490933,-0.285775975,0.132134399,0.948785559,-0.0565076337,-0.123239931,0.3775,0.625830445,-0.0273958091,-0.0905324058,-0.0883242006,-0.253787678,-0.3775,-0.57360222,-0.0264160255,0.0715363604,0.00151433333,-0.675982985,0.361398455,-0.225518105,0.699861342,-0.294984449,0.294083947
1.04,0.114061063,0.00623350604,0.175773138,0.0310629101,-0.271915162,0.128789435,0.953158183,-0.0672204805,-0.12217255,0.3775,0.667391051,-0.02738626,-0.0923669777,-0.104633363,-0.266672786,-0.3775,-0.620361258,-0.0305510763,0.0716109181,0.0009847929,-0.667034364,0.37069441,-0.224472685,0.692698863,-0.300959453,0.292101662
1.06,0.120608947,0.00628329139,0.173853335,0.0349624438,-0.259908544,0.126719588,0.95664378,-0.0775804918,-0.121662961,0.3775,0.708906744,-0.0263596101,-0.0941783087,-0.121441216,-0.281111176,-0.3775,-0.667029328,-0.0351778466,0.0716647495,0.000457303111,-0.656732762,0.381049107,-0.223522401,0.684487803,-0.308057549,0.290023024
1.08,0.126575211,0.00720513228,0.172215481,0.0341825153,-0.248838086,0.125220462,0.959807793,-0.0882547661,-0.121237944,0.3775,0.750958934,-0.0243379803,-0.0959182246,-0.138576095,-0.296976045,-0.3775,-0.712592482,-0.0402691297,0.0717573416,-0.000373567266,-0.645224877,0.392079758,-0.222566937,0.675858233,-0.315931587,0.288012535
1.1,0.131121102,0.0103519413,0.169276432,0.037622947,-0.240131636,0.122585243,0.962233947,-0.0986614781,-0.121169475,0.3775,0.7924457,-0.0212813716,-0.0976103854,-0.155841252,-0.314674516,-0.3775,-0.757183543,-0.0458542189,0.0719156483,-0.0007980886,-0.632829847,0.403391846,-0.222153448,0.666842878,-0.324055304,0.285653597
1.12,0.131883535,0.0130086918,0.172207604,0.0396441118,-0.230304364,0.118228151,0.965096031,-0.108561885,-0.121809095,0.3775,0.832132664,-0.0171427894,-0.0991712888,-0.173338226,-0.332553604,-0.3775,-0.799094814,-0.0518118317,0.0721386606,-0.000847811438,-0.620355461,0.415042616,-0.221855672,0.65716194,-0.332209139,0.283391106
1.14,0.131184938,0.0182540627,0.170539784,0.0364448107,-0.225886458,0.113700768,0.966808781,-0.119315516,-0.121487121,0.3775,0.870192342,-0.0120525021,-0.100320416,-0.18982111,-0.352767133,-0.3775,-0.83895552,-0.0581196235,0.0724052386,-0.0019999206,-0.606331603,0.426210831,-0.221370535,0.648049426,-0.340994754,0.281468494
1.16,0.13032769,0.0212891872,0.168583831,0.0370993292,-0.221302394,0.110278515,0.968239402,-0.128688319,-0.122514045,0.3775,0.906271143,-0.00605248943,-0.100875597,-0.205475303,-0.374646588,-0.3775,-0.875985621,-0.0647426821,0.0727065345,-0.00501756463,-0.58969577,0.436292897,-0.220646393,0.639340874,-0.349959837,0.279723159
1.18,0.129624418,0.0266799955,0.165651052,0.0363907645,-0.21671755,0.106102698,0.969768752,-0.137337017,-0.124466087,0.3775,0.940857986,0.000939002847,-0.100828019,-0.222391787,-0.396113549,-0.3775,-0.910788169,-0.0716352809,0.0730783527,-0.0101332173,-0.570869192,0.445914196,-0.219706625,0.631133501,-0.35893951,0.278218223
1.2,0.12756058,0.0355223471,0.162461954,0.0347925826,-0.211283647,0.098973372,0.971778251,-0.146307328,-0.126252917,0.3775,0.974504752,0.00883934958,-0.100362654,-0.238506753,-0.41888293,-0.3775,-0.942513822,-0.0788017621,0.0735370092,-0.0167115533,-0.550336385,0.454718332,-0.218749723,0.623018838,-0.367953573,0.276822645
1.22,0.126718232,0.0428342545,0.161444953,0.0327984202,-0.205105995,0.0934436025,0.973716636,-0.155001722,-0.128225908,0.3775,1.00686433,0.0171481151,-0.099910451,-0.253872851,-0.442991464,-0.3775,-0.97142353,-0.0862354649,0.0741145957,-0.0247505422,-0.527929501,0.463047299,-0.217792239,0.614582519,-0.377025454,0.275414851
1.24,0.128489566,0.0478441542,0.162985171,0.0304604269,-0.198477276,0.0895431407,0.975531117,-0.162881774,-0.130916995,0.3775,1.03752261,0.0258262319,-0.0994274086,-0.268952354,-0.467844979,-0.3775,-0.997786319,-0.0938597443,0.0748110961,-0.0341239142,-0.503820309,0.471126176,-0.216843278,0.60577461,-0.385961173,0.273928129
1.26,0.130103736,0.052081349,0.161195757,0.028643604,-0.193903153,0.0850528405,0.976906917,-0.170851989,-0.133529808,0.3775,1.06687676,0.0347498129,-0.098886214,-0.283529654,-0.493673771,-0.3775,-1.0218957,-0.101623772,0.0756300379,-0.0438849045,-0.47877582,0.478575279,-0.216079366,0.596363651,-0.394903594,0.272256958
1.28,0.133727845,0.0588612877,0.159495314,0.026141612,-0.190022555,0.0792227435,0.978228911,-0.178754359,-0.13610842,0.3775,1.09486572,0.0437637225,-0.0982041028,-0.297717743,-0.520439314,-0.3775,-1.04387053,-0.109505638,0.0765684228,-0.0539897129,-0.452678143,0.485084547,-0.2154411,0.585911009,-0.403917536,0.270356101
