# source_robot: unitree_r1
# target_robot: robot_zky
# method: mink frame-task IK
time,root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,dof_left_hip_yaw_joint,dof_left_hip_roll_joint,dof_left_hip_pitch_joint,dof_left_knee_joint,dof_left_ankle_pitch_joint,dof_left_ankle_roll_joint,dof_right_hip_yaw_joint,dof_right_hip_roll_joint,dof_right_hip_pitch_joint,dof_right_knee_joint,dof_right_ankle_pitch_joint,dof_right_ankle_roll_joint,dof_body_joint,dof_left_shoulder_pitch_joint,dof_left_shoulder_roll_joint,dof_left_elbow_joint,dof_right_shoulder_pitch_joint,dof_right_shoulder_roll_joint,dof_right_elbow_joint
0.24,-0.00656851108,-0.000460704116,0.079415712,0.048423188,-0.656116156,0.0605128745,0.750669685,-0.0700029316,0.0244329284,0.292878931,-0.360131233,-0.146655271,-0.174,0.0969047106,-0.063543437,-0.276223731,0.307907169,0.0979639598,0.174,0.00908604337,-0.303064133,0.139533478,-0.599030353,0.333904525,-0.146691871,0.593546495
0.26,-0.00667446195,-0.000460446901,0.0781464816,0.0488814538,-0.655967322,0.0612450538,0.750710676,-0.0781967781,0.0212471204,0.294115965,-0.358158694,-0.146080999,-0.174,0.110637305,-0.0639837826,-0.275687324,0.305547625,0.0930184943,0.174,0.0092831015,-0.302620117,0.137720364,-0.607806907,0.333762752,-0.145164518,0.599749964
0.28,-0.00669141049,-0.000547389771,0.0766605744,0.0492187205,-0.655929995,0.0624744565,0.750619944,-0.0862047836,0.0178355052,0.297422596,-0.354524738,-0.145692314,-0.174,0.122407606,-0.0654278654,-0.275476611,0.305466113,0.0886678338,0.174,0.00855237752,-0.301982025,0.136174822,-0.615899833,0.334236422,-0.144518694,0.604275258
0.3,-0.00677427453,-0.000425979794,0.0764748498,0.0488516078,-0.655539919,0.0647086656,0.750795394,-0.0939398697,0.0128104818,0.298908986,-0.352269387,-0.14523918,-0.174,0.132529188,-0.0651352841,-0.277375378,0.305970573,0.0849391146,0.174,0.00772116255,-0.300932438,0.134843888,-0.622729692,0.334901449,-0.145862994,0.606390367
0.32,-0.00648048026,-0.000893432323,0.0754638899,0.0487477082,-0.654837098,0.0668499161,0.751227745,-0.102497651,0.00663276986,0.3,-0.346679526,-0.145132125,-0.174,0.142736373,-0.0662931319,-0.280767336,0.304794138,0.0823123135,0.174,0.0063466403,-0.299456474,0.134407447,-0.628543041,0.336966083,-0.148681875,0.605472437
0.34,-0.00689940242,-0.000823225219,0.0719435419,0.0498314394,-0.653636955,0.0687668153,0.752028379,-0.110441464,-0.00155717615,0.3,-0.339494012,-0.145356586,-0.174,0.152565893,-0.0683068857,-0.288756839,0.298665792,0.0807902088,0.174,0.00607307625,-0.298389542,0.135105678,-0.632561764,0.340205444,-0.154314355,0.601046622
0.36,-0.00835769797,0.000178981484,0.0714211796,0.0507662069,-0.651537311,0.07032431,0.753642101,-0.117102476,-0.0111872601,0.3,-0.328562183,-0.144553262,-0.174,0.162898151,-0.0712503923,-0.294134663,0.290282618,0.0801700671,0.174,0.00691999288,-0.297521067,0.136263011,-0.632920318,0.344473642,-0.162307669,0.593844528
0.38,-0.00958236264,0.00106104576,0.070211111,0.0527391749,-0.648457898,0.0709559355,0.756099325,-0.120371138,-0.021312088,0.3,-0.311082125,-0.142680515,-0.174,0.173470733,-0.0744271685,-0.3,0.277364254,0.0799342631,0.174,0.00990215487,-0.298998787,0.138426146,-0.628231978,0.351250499,-0.173662648,0.583277635
0.4,-0.0118484652,0.00267185853,0.0703192478,0.0544135803,-0.644655726,0.0714314393,0.759180945,-0.121112332,-0.0325116457,0.3,-0.292937548,-0.140297763,-0.174,0.18099814,-0.078158284,-0.3,0.249512973,0.0781996703,0.174,0.0121090292,-0.3035711,0.143374163,-0.616666168,0.361419834,-0.186651333,0.566750797
0.42,-0.0137891016,0.0041827658,0.071612526,0.0556791201,-0.639708024,0.0723064654,0.76318101,-0.120538628,-0.0432635431,0.3,-0.271460728,-0.137349671,-0.174,0.1872683,-0.0815398774,-0.3,0.220479036,0.0752585243,0.174,0.015382016,-0.313884972,0.151360379,-0.597262782,0.378673372,-0.202447004,0.543258139
0.44,-0.0154345607,0.00562433914,0.0721999552,0.0554971638,-0.634089885,0.0741470403,0.767692842,-0.117431243,-0.0490462844,0.3,-0.241050771,-0.131808578,-0.174,0.189671026,-0.0851253701,-0.3,0.186691508,0.0696881945,0.174,0.018756192,-0.327860804,0.160869478,-0.56978489,0.39952441,-0.218866375,0.518593175
0.46,-0.016204443,0.00654139828,0.0746294251,0.054188161,-0.627259397,0.0759413774,0.77320256,-0.113096562,-0.053889087,0.3,-0.207668715,-0.124046173,-0.174,0.189774564,-0.0875000109,-0.3,0.150839086,0.0615067421,0.174,0.0223605354,-0.345000184,0.170777187,-0.528064417,0.430300421,-0.23745924,0.493405745
0.48,-0.0181199025,0.00854910723,0.0776505946,0.0525367362,-0.61981275,0.0784680274,0.779047377,-0.106783598,-0.0634410856,0.3,-0.172313759,-0.116420151,-0.174,0.188393984,-0.0903986254,-0.3,0.110063638,0.0520357497,0.174,0.0259040789,-0.368141978,0.182464126,-0.475444773,0.467978161,-0.256985868,0.461232095
0.5,-0.0189163768,0.00932231725,0.0899325987,0.0510756876,-0.61109187,0.0823297663,0.785607924,-0.0982191876,-0.0669326331,0.3,-0.133135885,-0.108832259,-0.174,0.185571299,-0.0943004115,-0.3,0.0741508059,0.0416013744,0.174,0.0286873248,-0.400533259,0.199430091,-0.412238653,0.518683676,-0.27907099,0.421205581
0.52,-0.0185559746,0.00900854013,0.0974139801,0.048955466,-0.601477116,0.0855468171,0.792786467,-0.0845893958,-0.066489724,0.3,-0.0901447049,-0.100706427,-0.174,0.177690112,-0.0968394156,-0.3,0.0319272947,0.0289019801,0.174,0.0300209456,-0.441985883,0.219457623,-0.336755067,0.574290634,-0.29933347,0.365491786
0.54,-0.0173381379,0.00868930212,0.110542015,0.0465250445,-0.5917134,0.0874506055,0.800039414,-0.0676920909,-0.0584007872,0.3,-0.0440475738,-0.0913409481,-0.174,0.166740781,-0.10140368,-0.3,-0.00433340135,0.0146564375,0.174,0.0321796232,-0.486918808,0.240486638,-0.255061601,0.636250131,-0.312162731,0.310085975
0.56,-0.0154889119,0.00738865504,0.127457179,0.0390811788,-0.582386319,0.0908106466,0.806878097,-0.048286945,-0.0436556938,0.3,0.0122952213,-0.0800001406,-0.174,0.148632461,-0.0925322358,-0.3,-0.0302494068,0.00204798502,0.174,0.035323654,-0.527161575,0.263635235,-0.175766352,0.698893346,-0.317931444,0.270281422
0.58,-0.0134757008,0.00584134694,0.139532448,0.0284479741,-0.573145439,0.0950889682,0.813420621,-0.0265297873,-0.0267210124,0.3,0.0672101978,-0.0673262815,-0.174,0.123400654,-0.0892910705,-0.3,-0.0558190752,-0.0112003578,0.174,0.0384609757,-0.566845003,0.287971434,-0.100795696,0.750688959,-0.303921322,0.240922149
0.6,-0.0113828902,0.00488804946,0.144882845,0.020231262,-0.564543236,0.098261182,0.81928406,-0.00533692762,-0.0101883693,0.3,0.114229757,-0.0556514129,-0.174,0.098468266,-0.0871896286,-0.3,-0.0815461336,-0.0292852786,0.174,0.0423615436,-0.608079685,0.307556257,-0.0392423364,0.772795383,-0.280137024,0.226086237
0.62,-0.009634356,0.00426928331,0.151274075,0.0122086428,-0.555290113,0.101957817,0.825292943,0.0114962313,0.000549329663,0.3,0.160018437,-0.0444119101,-0.174,0.0809778184,-0.0858647603,-0.3,-0.117759075,-0.054415195,0.174,0.042906477,-0.648019363,0.331271822,0.00382687052,0.792095425,-0.263777255,0.222118215
0.64,-0.00846032309,0.00433852288,0.157575752,0.00349653558,-0.545086051,0.106130685,0.831628072,0.0249286684,0.00765017234,0.3,0.214628479,-0.0314940987,-0.174,0.0705609786,-0.0837150768,-0.3,-0.158694519,-0.0861446862,0.174,0.0464499384,-0.683778057,0.355199721,0.0295165131,0.811055764,-0.250011768,0.224629004
0.66,-0.00820750262,0.00555848134,0.162683829,-0.00800179555,-0.531749098,0.111659927,0.839470624,0.035698949,0.00945118181,0.3,0.280189698,-0.0159763877,-0.174,0.0637577395,-0.0823658691,-0.3,-0.21284215,-0.124380328,0.174,0.0518883568,-0.717246074,0.376182159,0.0399473084,0.825036733,-0.23550362,0.234987763
0.68,-0.0093444935,0.00921149859,0.1668417,-0.0175840257,-0.516965209,0.11776317,0.847684853,0.0407609046,0.000737648143,0.3,0.35319672,0.00190625504,-0.174,0.0599429044,-0.0879992917,-0.3,-0.277938716,-0.171794816,0.174,0.0592574867,-0.735253262,0.387085497,0.0611335669,0.837401865,-0.226052935,0.249206216
0.7,-0.0114668044,0.0155028198,0.168156185,-0.0249426717,-0.498207207,0.12626269,0.857452725,0.0352693126,-0.0241308481,0.3,0.435587652,0.0234059386,-0.174,0.0557384465,-0.103562159,-0.3,-0.351420302,-0.230204661,0.174,0.0700546765,-0.747238145,0.395743583,0.0758690853,0.83915452,-0.21919353,0.267147032
0.72,-0.011698861,0.0188060325,0.168522847,-0.0296321615,-0.479924885,0.134541137,0.866425255,0.00487645715,-0.0688554573,0.3,0.515611523,0.0478302611,-0.174,0.0448480931,-0.126262276,-0.3,-0.427722575,-0.299377394,0.174,0.0831667686,-0.762797175,0.406588445,0.0993355383,0.834131151,-0.211890786,0.287927188
0.74,-0.0110532205,0.0252052919,0.167488792,-0.033668715,-0.459697955,0.143970094,0.875680775,-0.0814596752,-0.156879914,0.3,0.579271416,0.0741045449,-0.174,0.0157175279,-0.163110106,-0.3,-0.502535522,-0.367330015,0.174,0.0914486178,-0.762489439,0.414873226,0.118037344,0.823183111,-0.206836102,0.308385676
0.76,-0.00824356694,0.0280095958,0.167243011,-0.0331384349,-0.435794399,0.151989915,0.886501072,-0.256450847,-0.316706435,0.3,0.586031659,0.0984466899,-0.174,-0.0525716638,-0.228754329,-0.3,-0.570708988,-0.417149173,0.174,0.0965289561,-0.7607807,0.420863124,0.123087084,0.807237283,-0.202945249,0.326471344
0.78,-0.00389118711,0.0303124099,0.170397922,-0.0287125011,-0.406881215,0.157745645,0.899299494,-0.464902258,-0.502826565,0.3,0.517770284,0.112665112,-0.174,-0.179429873,-0.347020762,-0.3,-0.617817897,-0.449617863,0.174,0.0972823449,-0.755924963,0.426080249,0.106135509,0.792598801,-0.205294483,0.338155054
0.8,0.00171263249,0.031243702,0.171523147,-0.021802598,-0.375240217,0.158999614,0.912928556,-0.636738005,-0.650606527,0.3,0.418108894,0.113219742,-0.174,-0.328847977,-0.483615152,-0.3,-0.612744719,-0.463903061,0.174,0.0976741281,-0.747879954,0.428706338,0.0751585869,0.78094424,-0.214166901,0.345183929
0.82,0.00886254649,0.0335154123,0.17237935,-0.011663568,-0.345620982,0.153213017,0.925708307,-0.765274673,-0.760680335,0.3,0.327763248,0.102626289,-0.174,-0.479634729,-0.620813123,-0.3,-0.576343272,-0.462749754,0.174,0.101421953,-0.742342113,0.425354806,0.0361377826,0.769960876,-0.229168631,0.347377736
0.84,0.0133436899,0.0351450722,0.174588124,-0.00392798622,-0.319323058,0.146983678,0.936169404,-0.853231126,-0.835836193,0.3,0.256720827,0.0857415699,-0.174,-0.592895025,-0.725435218,-0.3,-0.524910765,-0.450722928,0.174,0.100900607,-0.732758013,0.417342844,-0.00609554833,0.765242268,-0.242922953,0.349155589
0.86,0.0162562457,0.0363452479,0.177517686,0.00248371057,-0.296830113,0.14237419,0.944253835,-0.918488264,-0.897741795,0.3,0.205796402,0.066529778,-0.174,-0.675218443,-0.811798845,-0.3,-0.476189916,-0.433454411,0.174,0.0998544849,-0.723104901,0.408500127,-0.0489386471,0.763470087,-0.253082767,0.349290385
0.88,0.0221908401,0.0389365941,0.179735667,0.00769021605,-0.276714446,0.140057757,0.950659666,-0.965898507,-0.947525741,0.3,0.167422374,0.0479074533,-0.174,-0.735361689,-0.8815574,-0.3,-0.43425317,-0.415584633,0.174,0.0982394385,-0.707022772,0.400571458,-0.0926773323,0.760388329,-0.258688975,0.348377742
0.9,0.0294238148,0.0395766072,0.181703295,0.011307501,-0.256579715,0.139248895,0.956372697,-1.01221329,-0.999521777,0.3,0.138207446,0.0322135991,-0.174,-0.784992839,-0.948409266,-0.3,-0.398341546,-0.399287657,0.174,0.0970826948,-0.687443428,0.397061625,-0.137092433,0.758414158,-0.258513815,0.3479679
0.92,0.0376447947,0.0349157004,0.181715139,0.013634661,-0.235820975,0.138232854,0.961818196,-1.05254927,-1.04580812,0.3,0.112928435,0.0194824698,-0.174,-0.829922035,-1.00733519,-0.3,-0.367372578,-0.386672361,0.174,0.0979459654,-0.666523976,0.394911014,-0.178242374,0.750582095,-0.259576816,0.347828346
0.94,0.0687810252,0.0129947237,0.180694978,0.0145624289,-0.213854744,0.135113187,0.967366792,-1.09717296,-1.09506579,0.3,0.0908838941,0.0100060611,-0.174,-0.877928216,-1.07102087,-0.3,-0.339048479,-0.381143104,0.174,0.0994442859,-0.645197278,0.394846359,-0.217136906,0.740692088,-0.261893641,0.348615597
0.96,0.0797389884,0.00863432197,0.178894024,0.0145435028,-0.189946521,0.13096418,0.972911707,-1.14227143,-1.14451225,0.3,0.0685888751,0.00377462627,-0.174,-0.926021084,-1.13227554,-0.3,-0.311023364,-0.387200571,0.174,0.0990145365,-0.621579596,0.399386885,-0.254736438,0.728528459,-0.265626385,0.349639362
0.98,0.0868230806,0.0073205192,0.177210353,0.0152900189,-0.165352538,0.126038582,0.978028133,-1.18889532,-1.19883191,0.3,0.046307753,-5.83476052e-05,-0.174,-0.975567552,-1.19645537,-0.3,-0.282487248,-0.407957001,0.174,0.0981774173,-0.593632866,0.403729401,-0.294042914,0.712206455,-0.270816687,0.350831151
1,0.097267491,0.00637966598,0.175326218,0.0164293113,-0.14160014,0.121038334,0.982358997,-1.22917525,-1.24881386,0.3,0.0232917985,-0.00196506104,-0.174,-1.01947198,-1.25850373,-0.3,-0.250975821,-0.448362212,0.174,0.0973993888,-0.559621903,0.405987029,-0.33462681,0.695024095,-0.279801329,0.352511691
1.02,0.104700862,0.00612781319,0.173713973,0.0191676571,-0.118366122,0.116747686,0.985896567,-1.26226184,-1.29306729,0.3,0.000744891417,-0.00121974087,-0.174,-1.05843667,-1.31685762,-0.3,-0.220807779,-0.50674614,0.174,0.0981526316,-0.522104872,0.411622193,-0.375038744,0.673648757,-0.294325016,0.35376243
